url_path,full_url,type,access,dynamic,localized,source_file
/,https://pacred.co/,page,public,no,yes,app/[locale]/(public)/page.tsx
/about,https://pacred.co/about,page,public,no,yes,app/[locale]/(public)/about/page.tsx
/book,https://pacred.co/book,page,public,no,yes,app/[locale]/(public)/book/page.tsx
/booking,https://pacred.co/booking,page,public,no,yes,app/[locale]/(public)/booking/page.tsx
/book/[service],https://pacred.co/book/[service],page,public,yes,yes,app/[locale]/(public)/book/[service]/page.tsx
/book/[service]/[route],https://pacred.co/book/[service]/[route],page,public,yes,yes,app/[locale]/(public)/book/[service]/[route]/page.tsx
/book/[service]/[route]/confirmation,https://pacred.co/book/[service]/[route]/confirmation,page,public,yes,yes,app/[locale]/(public)/book/[service]/[route]/confirmation/page.tsx
/book/[service]/[route]/review,https://pacred.co/book/[service]/[route]/review,page,public,yes,yes,app/[locale]/(public)/book/[service]/[route]/review/page.tsx
/book-start,https://pacred.co/book-start,page,public,no,yes,app/[locale]/(public)/book-start/page.tsx
/contact,https://pacred.co/contact,page,public,no,yes,app/[locale]/(public)/contact/page.tsx
/customs-clearance-shipping-suvarnabhumi,https://pacred.co/customs-clearance-shipping-suvarnabhumi,page,public,no,yes,app/[locale]/(public)/customs-clearance-shipping-suvarnabhumi/page.tsx
/customs-clearance-shipping-suvarnabhumi/[port],https://pacred.co/customs-clearance-shipping-suvarnabhumi/[port],page,public,yes,yes,app/[locale]/(public)/customs-clearance-shipping-suvarnabhumi/[port]/page.tsx
/delivery-areas,https://pacred.co/delivery-areas,page,public,no,yes,app/[locale]/(public)/delivery-areas/page.tsx
/faq,https://pacred.co/faq,page,public,no,yes,app/[locale]/(public)/faq/page.tsx
/freight-quote,https://pacred.co/freight-quote,page,public,no,yes,app/[locale]/(public)/freight-quote/page.tsx
/holidays,https://pacred.co/holidays,page,public,no,yes,app/[locale]/(public)/holidays/page.tsx
/how-to-use,https://pacred.co/how-to-use,page,public,no,yes,app/[locale]/(public)/how-to-use/page.tsx
/join-us,https://pacred.co/join-us,page,public,no,yes,app/[locale]/(public)/join-us/page.tsx
/knowledge,https://pacred.co/knowledge,page,public,no,yes,app/[locale]/(public)/knowledge/page.tsx
/knowledge/[slug],https://pacred.co/knowledge/[slug],page,public,yes,yes,app/[locale]/(public)/knowledge/[slug]/page.tsx
/line,https://pacred.co/line,page,public,no,yes,app/[locale]/(public)/line/page.tsx
/news,https://pacred.co/news,page,public,no,yes,app/[locale]/(public)/news/page.tsx
/news/[slug],https://pacred.co/news/[slug],page,public,yes,yes,app/[locale]/(public)/news/[slug]/page.tsx
/our-work,https://pacred.co/our-work,page,public,no,yes,app/[locale]/(public)/our-work/page.tsx
/our-work/[id],https://pacred.co/our-work/[id],page,public,yes,yes,app/[locale]/(public)/our-work/[id]/page.tsx
/payment/1688,https://pacred.co/payment/1688,page,public,no,yes,app/[locale]/(public)/payment/1688/page.tsx
/payment/alipay,https://pacred.co/payment/alipay,page,public,no,yes,app/[locale]/(public)/payment/alipay/page.tsx
/payment/taobao,https://pacred.co/payment/taobao,page,public,no,yes,app/[locale]/(public)/payment/taobao/page.tsx
/privacy,https://pacred.co/privacy,page,public,no,yes,app/[locale]/(public)/privacy/page.tsx
/r/[token],https://pacred.co/r/[token],page,public,yes,yes,app/[locale]/(public)/r/[token]/page.tsx
/services,https://pacred.co/services,page,public,no,yes,app/[locale]/(public)/services/page.tsx
/services/china-shopping,https://pacred.co/services/china-shopping,page,public,no,yes,app/[locale]/(public)/services/china-shopping/page.tsx
/services/customs-clearance,https://pacred.co/services/customs-clearance,page,public,no,yes,app/[locale]/(public)/services/customs-clearance/page.tsx
/services/export-worldwide,https://pacred.co/services/export-worldwide,page,public,no,yes,app/[locale]/(public)/services/export-worldwide/page.tsx
/services/import-china,https://pacred.co/services/import-china,page,public,no,yes,app/[locale]/(public)/services/import-china/page.tsx
/services/import-china-fcl,https://pacred.co/services/import-china-fcl,page,public,no,yes,app/[locale]/(public)/services/import-china-fcl/page.tsx
/services/import-china-lcl,https://pacred.co/services/import-china-lcl,page,public,no,yes,app/[locale]/(public)/services/import-china-lcl/page.tsx
/services/yuan-transfer,https://pacred.co/services/yuan-transfer,page,public,no,yes,app/[locale]/(public)/services/yuan-transfer/page.tsx
/start-order,https://pacred.co/start-order,page,public,no,yes,app/[locale]/(public)/start-order/page.tsx
/status,https://pacred.co/status,page,public,no,yes,app/[locale]/(public)/status/page.tsx
/terms,https://pacred.co/terms,page,public,no,yes,app/[locale]/(public)/terms/page.tsx
/track,https://pacred.co/track,page,public,no,yes,app/[locale]/(public)/track/page.tsx
/track/[code],https://pacred.co/track/[code],page,public,yes,yes,app/[locale]/(public)/track/[code]/page.tsx
/warehouses/china,https://pacred.co/warehouses/china,page,public,no,yes,app/[locale]/(public)/warehouses/china/page.tsx
/warehouses/guangzhou,https://pacred.co/warehouses/guangzhou,page,public,no,yes,app/[locale]/(public)/warehouses/guangzhou/page.tsx
/warehouses/thailand,https://pacred.co/warehouses/thailand,page,public,no,yes,app/[locale]/(public)/warehouses/thailand/page.tsx
/warehouses/yiwu,https://pacred.co/warehouses/yiwu,page,public,no,yes,app/[locale]/(public)/warehouses/yiwu/page.tsx
/complete-profile,https://pacred.co/complete-profile,page,top-level,no,yes,app/[locale]/complete-profile/page.tsx
/liff/link,https://pacred.co/liff/link,page,top-level,no,yes,app/[locale]/liff/link/page.tsx
/reset-password,https://pacred.co/reset-password,page,top-level,no,yes,app/[locale]/reset-password/page.tsx
/forgot-password,https://pacred.co/forgot-password,page,auth,no,yes,app/[locale]/(auth)/forgot-password/page.tsx
/login,https://pacred.co/login,page,auth,no,yes,app/[locale]/(auth)/login/page.tsx
/register,https://pacred.co/register,page,auth,no,yes,app/[locale]/(auth)/register/page.tsx
/account-settings,https://pacred.co/account-settings,page,protected,no,yes,app/[locale]/(protected)/account-settings/page.tsx
/addresses,https://pacred.co/addresses,page,protected,no,yes,app/[locale]/(protected)/addresses/page.tsx
/addresses/add,https://pacred.co/addresses/add,page,protected,no,yes,app/[locale]/(protected)/addresses/add/page.tsx
/billing-run,https://pacred.co/billing-run,page,protected,no,yes,app/[locale]/(protected)/billing-run/page.tsx
/billing-run/[id],https://pacred.co/billing-run/[id],page,protected,yes,yes,app/[locale]/(protected)/billing-run/[id]/page.tsx
/bookings,https://pacred.co/bookings,page,protected,no,yes,app/[locale]/(protected)/bookings/page.tsx
/bookings/[bookingNo],https://pacred.co/bookings/[bookingNo],page,protected,yes,yes,app/[locale]/(protected)/bookings/[bookingNo]/page.tsx
/cart,https://pacred.co/cart,page,protected,no,yes,app/[locale]/(protected)/cart/page.tsx
/cart/add,https://pacred.co/cart/add,page,protected,no,yes,app/[locale]/(protected)/cart/add/page.tsx
/china-address,https://pacred.co/china-address,page,protected,no,yes,app/[locale]/(protected)/china-address/page.tsx
/coming-soon,https://pacred.co/coming-soon,page,protected,no,yes,app/[locale]/(protected)/coming-soon/page.tsx
/commissions,https://pacred.co/commissions,page,protected,no,yes,app/[locale]/(protected)/commissions/page.tsx
/commissions/me,https://pacred.co/commissions/me,page,protected,no,yes,app/[locale]/(protected)/commissions/me/page.tsx
/commissions/me/[id],https://pacred.co/commissions/me/[id],page,protected,yes,yes,app/[locale]/(protected)/commissions/me/[id]/page.tsx
/dashboard,https://pacred.co/dashboard,page,protected,no,yes,app/[locale]/(protected)/dashboard/page.tsx
/freight,https://pacred.co/freight,page,protected,no,yes,app/[locale]/(protected)/freight/page.tsx
/freight/invoice/[id],https://pacred.co/freight/invoice/[id],page,protected,yes,yes,app/[locale]/(protected)/freight/invoice/[id]/page.tsx
/freight/quotes/[quote_no],https://pacred.co/freight/quotes/[quote_no],page,protected,yes,yes,app/[locale]/(protected)/freight/quotes/[quote_no]/page.tsx
/freight/receipts/history,https://pacred.co/freight/receipts/history,page,protected,no,yes,app/[locale]/(protected)/freight/receipts/history/page.tsx
/freight/receipts/print/[id],https://pacred.co/freight/receipts/print/[id],page,protected,yes,yes,app/[locale]/(protected)/freight/receipts/print/[id]/page.tsx
/freight/shipments,https://pacred.co/freight/shipments,page,protected,no,yes,app/[locale]/(protected)/freight/shipments/page.tsx
/freight/shipments/[id],https://pacred.co/freight/shipments/[id],page,protected,yes,yes,app/[locale]/(protected)/freight/shipments/[id]/page.tsx
/invoiceF,https://pacred.co/invoiceF,page,protected,no,yes,app/[locale]/(protected)/invoiceF/page.tsx
/line-settings,https://pacred.co/line-settings,page,protected,no,yes,app/[locale]/(protected)/line-settings/page.tsx
/map,https://pacred.co/map,page,protected,no,yes,app/[locale]/(protected)/map/page.tsx
/m/dashboard,https://pacred.co/m/dashboard,page,protected,no,yes,app/[locale]/(protected)/m/dashboard/page.tsx
/my-issues,https://pacred.co/my-issues,page,protected,no,yes,app/[locale]/(protected)/my-issues/page.tsx
/notifications,https://pacred.co/notifications,page,protected,no,yes,app/[locale]/(protected)/notifications/page.tsx
/pay,https://pacred.co/pay,page,protected,no,yes,app/[locale]/(protected)/pay/page.tsx
/payment-due,https://pacred.co/payment-due,page,protected,no,yes,app/[locale]/(protected)/payment-due/page.tsx
/profile,https://pacred.co/profile,page,protected,no,yes,app/[locale]/(protected)/profile/page.tsx
/profile/security/change-phone,https://pacred.co/profile/security/change-phone,page,protected,no,yes,app/[locale]/(protected)/profile/security/change-phone/page.tsx
/refunds,https://pacred.co/refunds,page,protected,no,yes,app/[locale]/(protected)/refunds/page.tsx
/sales,https://pacred.co/sales,page,protected,no,yes,app/[locale]/(protected)/sales/page.tsx
/sales/history,https://pacred.co/sales/history,page,protected,no,yes,app/[locale]/(protected)/sales/history/page.tsx
/sales/history/[id],https://pacred.co/sales/history/[id],page,protected,yes,yes,app/[locale]/(protected)/sales/history/[id]/page.tsx
/sales/report,https://pacred.co/sales/report,page,protected,no,yes,app/[locale]/(protected)/sales/report/page.tsx
/sales/report/add,https://pacred.co/sales/report/add,page,protected,no,yes,app/[locale]/(protected)/sales/report/add/page.tsx
/search,https://pacred.co/search,page,protected,no,yes,app/[locale]/(protected)/search/page.tsx
/service-import,https://pacred.co/service-import,page,protected,no,yes,app/[locale]/(protected)/service-import/page.tsx
/service-import/add,https://pacred.co/service-import/add,page,protected,no,yes,app/[locale]/(protected)/service-import/add/page.tsx
/service-import/air,https://pacred.co/service-import/air,page,protected,no,yes,app/[locale]/(protected)/service-import/air/page.tsx
/service-import/estimate,https://pacred.co/service-import/estimate,page,protected,no,yes,app/[locale]/(protected)/service-import/estimate/page.tsx
/service-import/[fNo],https://pacred.co/service-import/[fNo],page,protected,yes,yes,app/[locale]/(protected)/service-import/[fNo]/page.tsx
/service-import/[fNo]/invoice,https://pacred.co/service-import/[fNo]/invoice,page,protected,yes,yes,app/[locale]/(protected)/service-import/[fNo]/invoice/page.tsx
/service-import/[fNo]/receipt,https://pacred.co/service-import/[fNo]/receipt,page,protected,yes,yes,app/[locale]/(protected)/service-import/[fNo]/receipt/page.tsx
/service-import/pending,https://pacred.co/service-import/pending,page,protected,no,yes,app/[locale]/(protected)/service-import/pending/page.tsx
/service-import/receipts,https://pacred.co/service-import/receipts,page,protected,no,yes,app/[locale]/(protected)/service-import/receipts/page.tsx
/service-import/receipts/print,https://pacred.co/service-import/receipts/print,page,protected,no,yes,app/[locale]/(protected)/service-import/receipts/print/page.tsx
/service-import/sea,https://pacred.co/service-import/sea,page,protected,no,yes,app/[locale]/(protected)/service-import/sea/page.tsx
/service-import/table,https://pacred.co/service-import/table,page,protected,no,yes,app/[locale]/(protected)/service-import/table/page.tsx
/service-import/truck,https://pacred.co/service-import/truck,page,protected,no,yes,app/[locale]/(protected)/service-import/truck/page.tsx
/service-import/warehouse-addresses,https://pacred.co/service-import/warehouse-addresses,page,protected,no,yes,app/[locale]/(protected)/service-import/warehouse-addresses/page.tsx
/service-order,https://pacred.co/service-order,page,protected,no,yes,app/[locale]/(protected)/service-order/page.tsx
/service-order/add,https://pacred.co/service-order/add,page,protected,no,yes,app/[locale]/(protected)/service-order/add/page.tsx
/service-order/cart,https://pacred.co/service-order/cart,page,protected,no,yes,app/[locale]/(protected)/service-order/cart/page.tsx
/service-order/[hNo],https://pacred.co/service-order/[hNo],page,protected,yes,yes,app/[locale]/(protected)/service-order/[hNo]/page.tsx
/service-order/[hNo]/receipt,https://pacred.co/service-order/[hNo]/receipt,page,protected,yes,yes,app/[locale]/(protected)/service-order/[hNo]/receipt/page.tsx
/service-order/pending,https://pacred.co/service-order/pending,page,protected,no,yes,app/[locale]/(protected)/service-order/pending/page.tsx
/service-order/print,https://pacred.co/service-order/print,page,protected,no,yes,app/[locale]/(protected)/service-order/print/page.tsx
/service-payment,https://pacred.co/service-payment,page,protected,no,yes,app/[locale]/(protected)/service-payment/page.tsx
/service-payment/add,https://pacred.co/service-payment/add,page,protected,no,yes,app/[locale]/(protected)/service-payment/add/page.tsx
/service-payment/[id],https://pacred.co/service-payment/[id],page,protected,yes,yes,app/[locale]/(protected)/service-payment/[id]/page.tsx
/shipments,https://pacred.co/shipments,page,protected,no,yes,app/[locale]/(protected)/shipments/page.tsx
/shipments/[code],https://pacred.co/shipments/[code],page,protected,yes,yes,app/[locale]/(protected)/shipments/[code]/page.tsx
/wallet,https://pacred.co/wallet,page,protected,no,yes,app/[locale]/(protected)/wallet/page.tsx
/wallet-credit,https://pacred.co/wallet-credit,page,protected,no,yes,app/[locale]/(protected)/wallet-credit/page.tsx
/wallet/deposit,https://pacred.co/wallet/deposit,page,protected,no,yes,app/[locale]/(protected)/wallet/deposit/page.tsx
/wallet/history,https://pacred.co/wallet/history,page,protected,no,yes,app/[locale]/(protected)/wallet/history/page.tsx
/wallet-shop,https://pacred.co/wallet-shop,page,protected,no,yes,app/[locale]/(protected)/wallet-shop/page.tsx
